DO_org,DO_w,DO_b,DO_g,,,,DOE_w,DOE_b,DOE_g,DOPE_w,DOPE_b,DOPE_g,DOR_w,DOR_b,DOR_g
3.8177958,6.662274428,6.700138171,6.709814534,,,,-2.844478628,-2.882342371,-2.892018734,,,,,,
3.7728479,6.662059273,6.699922358,6.709611973,,,,-2.889211373,-2.927074458,-2.936764073,,,,,,
3.74167395,6.661951702,6.699814457,6.7095107,,,,-2.920277752,-2.958140507,-2.96783675,,,,,,
3.750136975,6.661903616,6.699766231,6.709465817,,,,-2.911766641,-2.949629256,-2.959328842,,,,,,
3.754368488,6.662328685,6.700193208,6.709896743,,,,-2.907960197,-2.94582472,-2.955528255,,,,,,
3.756484244,6.662578887,6.70044453,6.71015023,,,,-2.906094643,-2.943960286,-2.953665986,,,,,,
3.757542122,6.662496871,6.700362161,6.710067894,,,,-2.904954749,-2.942820039,-2.952525772,,,,,,
3.758071061,6.662305233,6.700169684,6.709874669,,,,-2.904234172,-2.942098623,-2.951803608,,,,,,
3.757806591,6.66207762,6.699941071,6.709645015,,,,-2.904271029,-2.94213448,-2.951838424,,,,,,
3.757674357,6.661433379,6.699294423,6.709016616,,,,-2.903759022,-2.941620066,-2.951342259,,,,,,
3.757608239,6.659374019,6.697228204,6.707052221,,,,-2.90176578,-2.939619965,-2.949443982,,,,,,
3.757575181,6.657951626,6.695800994,6.705692829,,,,-2.900376445,-2.938225813,-2.948117648,,,,,,
3.757558651,6.65780141,6.695650185,6.705544894,,,,-2.900242759,-2.938091534,-2.947986243,,,,,,
3.757550387,6.657726304,6.695574783,6.705470929,,,,-2.900175917,-2.938024396,-2.947920542,,,,,,
3.757546254,6.657688751,6.695537082,6.705433947,,,,-2.900142497,-2.937990828,-2.947887693,,,,,,
3.757544188,6.657669976,6.695518232,6.705415457,,,,-2.900125788,-2.937974044,-2.947871269,,,,,,
3.757543155,6.657660586,6.695508806,6.70540621,,,,-2.900117431,-2.937965651,-2.947863055,,,,,,
3.745521577,6.657655893,6.695504094,6.705401588,,,,-2.912134316,-2.949982517,-2.959880011,,,,,,
3.713310789,6.657653546,6.695501738,6.705399277,,,,-2.944342757,-2.982190949,-2.992088488,,,,,,
3.671155394,6.657275405,6.695121929,6.705017565,,,,-2.986120011,-3.023966535,-3.033862171,,,,,,
3.629327697,6.657538543,6.695386229,6.705283223,,,,-3.028210846,-3.066058532,-3.075955526,,,,,,
3.593863849,6.657651199,6.695499381,6.705396965,,,,-3.06378735,-3.101635532,-3.111533116,,,,,,
3.575631924,6.657463874,6.695311374,6.70521554,,,,-3.08183195,-3.11967945,-3.129583616,,,,,,
3.566515962,6.656865119,6.694710555,6.704641826,,,,-3.090349157,-3.128194593,-3.138125864,,,,,,
3.561957981,6.656640214,6.694484801,6.704422466,,,,-3.094682233,-3.13252682,-3.142464485,,,,,,
3.559678991,6.656153618,6.693996487,6.7039543,,,,-3.096474627,-3.134317496,-3.144275309,,,,,,
3.553,6.655106193,6.692945434,6.702950736,,,,-3.102106193,-3.139945434,-3.149950736,,,,,,
3.5574,6.653779108,6.691613824,6.701684124,,,,-3.096379108,-3.134213824,-3.144284124,,,,,,
3.5523,6.652555625,6.690386218,6.700520233,,,,-3.100255625,-3.138086218,-3.148220233,,,,,,
3.5421,6.651831707,6.689659803,6.699828913,,,,-3.109731707,-3.147559803,-3.157728913,,,,,,
3.51615,6.652118486,6.6899475,6.700098671,,,,-3.135968486,-3.1737975,-3.183948671,,,,,,
3.478025,6.652261885,6.690091356,6.700233561,,,,-3.174236885,-3.212066356,-3.222208561,,,,,,
3.4335625,6.652333586,6.690163285,6.700301008,,,,-3.218771086,-3.256600785,-3.266738508,,,,,,
3.38493125,6.652369438,6.690199252,6.700334733,,,,-3.267438188,-3.305268002,-3.315403483,,,,,,
3.409246875,6.65246253,6.690292734,6.700427481,,,,-3.243215655,-3.281045859,-3.291180606,,,,,,
3.421404687,6.652546662,6.690377226,6.700511801,,,,-3.231141975,-3.268972539,-3.279107114,,,,,,
3.427483594,6.652739068,6.690570478,6.70070574,,,,-3.225255474,-3.263086884,-3.273222146,,,,,,
3.430523047,6.652966826,6.690799239,6.700935524,,,,-3.222443779,-3.260276192,-3.270412477,,,,,,
3.432042773,6.65323106,6.691064639,6.701202208,,,,-3.221188287,-3.259021866,-3.269159435,,,,,,
3.432802637,6.653667886,6.691503275,6.701636428,,,,-3.220865249,-3.258700638,-3.268833791,,,,,,
3.433182568,6.65483854,6.692677927,6.702753218,,,,-3.221655972,-3.259495359,-3.26957065,,,,,,
3.433372534,6.65688243,6.694728761,6.704703288,,,,-3.223509896,-3.261356227,-3.271330754,,,,,,
3.433467517,6.659813074,6.697669238,6.707497691,,,,-3.226345557,-3.264201721,-3.274030174,,,,,,
3.437133759,6.662926298,6.700792641,6.710458915,,,,-3.225792539,-3.263658882,-3.273325156,,,,,,
3.489816879,6.664951155,6.702823829,6.712374105,,,,-3.175134276,-3.21300695,-3.222557226,,,,,,
3.56580844,6.665964005,6.703839822,6.713332196,,,,-3.100155565,-3.138031382,-3.147523756,,,,,,
3.64705422,6.666470535,6.704347918,6.713811365,,,,-3.019416315,-3.057293698,-3.066757145,,,,,,
3.73372711,6.666723827,6.704601991,6.71405098,,,,-2.932996717,-2.970874881,-2.98032387,,,,,,
3.832263555,6.666850479,6.704729034,6.714170795,,,,-2.834586924,-2.872465479,-2.88190724,,,,,,
3.937681777,6.666913807,6.704792557,6.714230705,,,,-2.72923203,-2.76711078,-2.776548928,,,,,,
4.047290889,6.666945471,6.704824318,6.71426066,,,,-2.619654582,-2.657533429,-2.666969771,,,,,,
4.158195444,6.668179214,6.706062488,6.715458254,,,,-2.50998377,-2.547867044,-2.55726281,,,,,,
4.264847722,6.667165608,6.705045382,6.714480863,,,,-2.402317886,-2.44019766,-2.449633141,,,,,,
4.366523861,6.667314252,6.705194204,6.714608026,,,,-2.300790391,-2.338670343,-2.348084165,,,,,,
4.462361931,6.667932383,6.705814174,6.715190045,,,,-2.205570452,-2.243452243,-2.252828114,,,,,,
4.548030965,6.66900992,6.706894957,6.716207251,,,,-2.120978955,-2.158863992,-2.168176286,,,,,,
4.619465483,6.67033569,6.708224573,6.717453212,,,,-2.050870207,-2.08875909,-2.097987729,,,,,,
4.673182741,6.672368502,6.710263476,6.71937545,,,,-1.999185761,-2.037080735,-2.046192709,,,,,,
4.705041371,6.675206433,6.713109854,6.722061522,,,,-1.970165062,-2.008068483,-2.017020151,,,,,,
4.724170685,6.677132961,6.715041907,6.723879185,,,,-1.952962276,-1.990871222,-1.9997085,,,,,,
4.743285343,6.677173133,6.715081663,6.723894174,,,,-1.93388779,-1.97179632,-1.980608831,,,,,,
4.765592671,6.677043485,6.714951238,6.723754322,,,,-1.911450814,-1.949358567,-1.958161651,,,,,,
4.796896336,6.6763746,6.714279411,6.723078495,,,,-1.879478264,-1.917383075,-1.926182159,,,,,,
4.833948168,6.676199367,6.714103421,6.722901995,,,,-1.842251199,-1.880155253,-1.888953827,,,,,,
4.869874084,6.676281591,6.714186008,6.722985164,,,,-1.806407507,-1.844311924,-1.85311108,,,,,,
4.908737042,6.676325399,6.714230006,6.723029289,,,,-1.767588357,-1.805492964,-1.814292247,,,,,,
4.953568521,6.676347303,6.714252005,6.723051351,,,,-1.722778782,-1.760683484,-1.76948283,,,,,,
5.00113426,6.676358255,6.714263004,6.723062383,,,,-1.675223995,-1.713128744,-1.721928123,,,,,,
5.04886713,6.676363732,6.714268504,6.723067899,,,,-1.627496602,-1.665401374,-1.674200769,,,,,,
5.094733565,6.676608082,6.714513546,6.723298325,,,,-1.581874517,-1.619779981,-1.62856476,,,,,,
5.135616783,6.67649673,6.714401884,6.723193488,,,,-1.540879947,-1.578785101,-1.587576705,,,,,,
5.175558391,6.676384719,6.714289558,6.723087986,,,,-1.500826328,-1.538731167,-1.547529595,,,,,,
5.189929196,6.676047047,6.713950935,6.722769831,,,,-1.486117851,-1.524021739,-1.532840635,,,,,,
5.182743793,6.678861767,6.716777966,6.725610719,,,,-1.496117974,-1.534034173,-1.542866926,,,,,,
5.179151092,6.684539837,6.722480335,6.731318796,,,,-1.505388745,-1.543329243,-1.552167704,,,,,,
5.177354742,6.691675077,6.729646047,6.738489779,,,,-1.514320335,-1.552291305,-1.561135037,,,,,,
5.176456567,6.698901703,6.736903701,6.745760301,,,,-1.522445136,-1.560447134,-1.569303734,,,,,,
5.176007479,6.705855416,6.743887231,6.752755158,,,,-1.529847937,-1.567879752,-1.576747679,,,,,,
5.175782935,6.711518841,6.749575376,6.758470418,,,,-1.535735906,-1.573792441,-1.582687483,,,,,,
5.175670663,6.716688417,6.754767141,6.76367204,,,,-1.541017754,-1.579096478,-1.588001377,,,,,,
5.175614527,6.721992361,6.760093286,6.768986396,,,,-1.546377834,-1.584478759,-1.593371869,,,,,,
5.175586459,6.725827165,6.763945283,6.772874974,,,,-1.550240706,-1.588358824,-1.597288515,,,,,,
5.11959323,6.7289255,6.767057363,6.776010887,,,,-1.60933227,-1.647464133,-1.656417657,,,,,,
5.022396615,6.731560598,6.76970407,6.778674596,,,,-1.709163983,-1.747307455,-1.756277981,,,,,,
4.918898307,6.733983379,6.772137473,6.78112167,,,,-1.815085072,-1.853239166,-1.862223363,,,,,,
4.863849154,6.736376555,6.774541111,6.783537661,,,,-1.872527401,-1.910691957,-1.919688507,,,,,,
4.836324577,6.738069061,6.776241009,6.785246042,,,,-1.901744484,-1.939916432,-1.948921465,,,,,,
4.822562288,6.737562016,6.775731761,6.784734716,,,,-1.914999728,-1.953169473,-1.962172428,,,,,,
4.815681144,6.737308508,6.775477152,6.784479068,,,,-1.921627364,-1.959796008,-1.968797924,,,,,,
4.812240572,6.737181758,6.775349852,6.784351248,,,,-1.924941186,-1.96310928,-1.972110676,,,,,,
4.810520286,6.736604745,6.774771178,6.783803233,,,,-1.926084459,-1.964250892,-1.973282947,,,,,,
4.809660143,6.735289298,6.773452113,6.782561412,,,,-1.925629155,-1.96379197,-1.972901269,,,,,,
4.8088,6.733776322,6.771934975,6.781134627,,,,-1.924976322,-1.963134975,-1.972334627,,,,,,
4.80505,6.732393019,6.770547846,6.779830702,,,,-1.927343019,-1.965497846,-1.974780702,,,,,,
4.773525,6.731302667,6.769454461,6.778803165,,,,-1.957777667,-1.995929461,-2.005278165,,,,,,
4.7188125,6.730472758,6.768622231,6.77802119,,,,-2.011660258,-2.049809731,-2.05920869,,,,,,
4.65455625,6.730171802,6.76832043,6.777737612,,,,-2.075615552,-2.11376418,-2.123181362,,,,,,
4.571028125,6.72879889,6.766941279,6.776342129,,,,-2.157770765,-2.195913154,-2.205314004,,,,,,
4.461864063,6.726419423,6.764551289,6.773935932,,,,-2.26455536,-2.302687226,-2.312071869,,,,,,
4.363682031,6.723575637,6.761695006,6.771063665,,,,-2.359893606,-2.398012975,-2.407381634,,,,,,
4.318641016,6.722553396,6.760668265,6.770030825,,,,-2.40391238,-2.442027249,-2.451389809,,,,,,
4.296120508,6.722973838,6.761090531,6.770454482,,,,-2.42685333,-2.464970023,-2.474333974,,,,,,
4.284860254,6.723184069,6.761301674,6.770666321,,,,-2.438323815,-2.47644142,-2.485806067,,,,,,
4.279230127,6.723289187,6.761407249,6.770772243,,,,-2.44405906,-2.482177122,-2.491542116,,,,,,
4.276415063,6.723341746,6.761460036,6.770825204,,,,-2.446926683,-2.485044973,-2.494410141,,,,,,
4.275007532,6.722769589,6.760886308,6.770287949,,,,-2.447762057,-2.485878776,-2.495280417,,,,,,
4.274303766,6.723578762,6.761697778,6.771051069,,,,-2.449274996,-2.487394012,-2.496747303,,,,,,
4.273951883,6.724381693,6.762502968,6.771807922,,,,-2.45042981,-2.488551085,-2.497856039,,,,,,
4.2655,6.724953947,6.763076824,6.772347273,,,,-2.459453947,-2.497576824,-2.506847273,,,,,,
4.26955,6.725410852,6.763535003,6.77277786,,,,-2.455860852,-2.493985003,-2.50322786,,,,,,
4.2477,6.725753168,6.76387827,6.773100441,,,,-2.478053168,-2.51617827,-2.525400441,,,,,,
4.2064,6.727008879,6.765139285,6.774359971,,,,-2.520608879,-2.558739285,-2.567959971,,,,,,
4.1525,6.729026409,6.767165811,6.776403478,,,,-2.576526409,-2.614665811,-2.623903478,,,,,,
4.07595,6.728266109,6.766402735,6.775659121,,,,-2.652316109,-2.690452735,-2.699709121,,,,,,
3.970075,6.727373533,6.765507346,6.774804163,,,,-2.757298533,-2.795432346,-2.804729163,,,,,,
3.8520375,6.726471905,6.764603036,6.773947722,,,,-2.874434405,-2.912565536,-2.921910222,,,,,,
3.76716875,6.725850427,6.763979734,6.773358746,,,,-2.958681677,-2.996810984,-3.006189996,,,,,,
3.724734375,6.725255196,6.763382789,6.772796273,,,,-3.000520821,-3.038648414,-3.048061898,,,,,,
3.703517188,6.725014516,6.76314141,6.772568677,,,,-3.021497328,-3.059624222,-3.069051489,,,,,,
3.692908594,6.724666596,6.762792498,6.772240508,,,,-3.031758002,-3.069883904,-3.079331914,,,,,,
3.687604297,6.7242082,6.7623328,6.771808507,,,,-3.036603903,-3.074728503,-3.08420421,,,,,,
3.684952148,6.723751495,6.761874797,6.771378223,,,,-3.038799347,-3.076922649,-3.086426075,,,,,,
3.683626074,6.723409414,6.761531742,6.771055969,,,,-3.03978334,-3.077905668,-3.087429895,,,,,,
3.682963037,6.719552109,6.757658067,6.767186271,,,,-3.036589072,-3.07469503,-3.084223234,,,,,,
3.6783,6.716731919,6.754825868,6.764355492,,,,-3.038431919,-3.076525868,-3.086055492,,,,,,
3.6803,6.715322298,6.753410244,6.762940567,,,,-3.035022298,-3.073110244,-3.082640567,,,,,,
3.66025,6.714674372,6.75275948,6.762286682,,,,-3.054424372,-3.09250948,-3.102036682,,,,,,
3.624125,6.714577491,6.752661831,6.762173608,,,,-3.090452491,-3.128536831,-3.138048608,,,,,,
3.5814625,6.714756123,6.752840729,6.762330936,,,,-3.133293623,-3.171378229,-3.180868436,,,,,,
3.52428125,6.714618364,6.752702453,6.762195734,,,,-3.190337114,-3.228421203,-3.237914484,,,,,,
3.447690625,6.714464337,6.752547923,6.762047939,,,,-3.266773712,-3.304857298,-3.314357314,,,,,,
3.398295313,6.714330561,6.752413733,6.761920582,,,,-3.316035248,-3.35411842,-3.363625269,,,,,,
3.404147656,6.714206913,6.752289715,6.761803446,,,,-3.310059257,-3.348142059,-3.35765579,,,,,,
3.407073828,6.71408833,6.752170784,6.761691423,,,,-3.307014502,-3.345096956,-3.354617595,,,,,,
3.408536914,6.713497549,6.7515775,6.761099031,,,,-3.304960635,-3.343040586,-3.352562117,,,,,,
3.409268457,6.711488155,6.749560832,6.759140017,,,,-3.302219698,-3.340292375,-3.34987156,,,,,,
3.409634229,6.708782048,6.746845789,6.756543058,,,,-3.299147819,-3.33721156,-3.346908829,,,,,,
3.409817114,6.706167792,6.744224342,6.754106263,,,,-3.296350678,-3.334407228,-3.344289149,,,,,,
3.409908557,6.702314456,6.740359671,6.750491714,,,,-3.292405899,-3.330451114,-3.340583157,,,,,,
3.409954279,6.697845621,6.735877203,6.746293142,,,,-3.287891342,-3.325922924,-3.336338863,,,,,,
3.409977139,6.69335515,6.731372631,6.742072643,,,,-3.283378011,-3.321395492,-3.332095504,,,,,,
3.40998857,6.689138569,6.727142473,6.738109577,,,,-3.279149999,-3.317153903,-3.328121007,,,,,,
3.436544285,6.685624033,6.723616381,6.734806841,,,,-3.249079748,-3.287072096,-3.298262556,,,,,,
3.481572142,6.682629995,6.720612331,6.731993689,,,,-3.201057853,-3.239040189,-3.250421547,,,,,,
3.546736071,6.679784358,6.717757032,6.729320417,,,,-3.133048287,-3.171020961,-3.182584346,,,,,,
3.626918036,6.677407145,6.715371641,6.727087594,,,,-3.050489109,-3.088453605,-3.100169558,,,,,,
3.720509018,6.676353637,6.714315159,6.726147329,,,,-2.955844619,-2.993806141,-3.005638311,,,,,,
3.821304509,6.676866003,6.714831195,6.726766124,,,,-2.855561494,-2.893526686,-2.905461615,,,,,,
3.920152254,6.678087496,6.716059619,6.728109866,,,,-2.757935242,-2.795907365,-2.807957612,,,,,,
4.015326127,6.679495376,6.717475502,6.729662358,,,,-2.664169249,-2.702149375,-2.714336231,,,,,,
4.104263064,6.680453045,6.718439703,6.730806735,,,,-2.576189981,-2.614176639,-2.626543671,,,,,,
4.184781532,6.681355295,6.71934849,6.73192284,,,,-2.496573763,-2.534566958,-2.547141308,,,,,,
4.256190766,6.678745726,6.716729618,6.729495121,,,,-2.42255496,-2.460538852,-2.473304355,,,,,,
4.263145383,6.675525616,6.713497453,6.726464251,,,,-2.412380233,-2.45035207,-2.463318868,,,,,,
4.259668074,6.672178954,6.710138145,6.723320657,,,,-2.41251088,-2.450470071,-2.463652583,,,,,,
4.25792942,6.668826765,6.706773125,6.720175318,,,,-2.410897345,-2.448843705,-2.462245898,,,,,,
4.257060093,6.665641219,6.703575218,6.717188306,,,,-2.408581126,-2.446515125,-2.460128213,,,,,,
4.256625429,6.662763764,6.700686451,6.71449138,,,,-2.406138335,-2.444061022,-2.457865951,,,,,,
4.256408098,6.660376256,6.698289449,6.712254363,,,,-2.403968158,-2.441881351,-2.455846265,,,,,,
4.256299432,6.658401491,6.696306758,6.710404515,,,,-2.402102059,-2.440007326,-2.454105083,,,,,,
4.256245099,6.656633297,6.694531408,6.708748493,,,,-2.400388198,-2.438286309,-2.452503394,,,,,,
4.256217932,6.655135987,6.693027995,6.707346389,,,,-2.398918055,-2.436810063,-2.451128457,,,,,,
4.256204349,6.646855614,6.684710482,6.699066427,,,,-2.390651265,-2.428506133,-2.442862078,,,,,,
4.226602175,6.635100746,6.672902475,6.687254858,,,,-2.408498571,-2.4463003,-2.460652683,,,,,,
4.176201087,6.623413718,6.661162352,6.675471647,,,,-2.447212631,-2.484961265,-2.49927056,,,,,,
4.114250544,6.61431891,6.652026112,6.666282835,,,,-2.500068366,-2.537775568,-2.552032291,,,,,,
4.046975272,6.609776185,6.647462687,6.661693023,,,,-2.562800913,-2.600487415,-2.614717751,,,,,,
3.976937636,6.60750599,6.645182147,6.659399263,,,,-2.630568354,-2.668244511,-2.682461627,,,,,,
3.904268818,6.606371186,6.644042171,6.658252671,,,,-2.702102368,-2.739773353,-2.753983853,,,,,,
3.832434409,6.60580249,6.643470884,6.657678167,,,,-2.773368081,-2.811036475,-2.825243758,,,,,,
3.764517204,6.605518161,6.643185259,6.657390934,,,,-2.841000957,-2.878668055,-2.89287373,,,,,,
3.729808602,6.605376001,6.643042451,6.657247322,,,,-2.875567399,-2.913233849,-2.92743872,,,,,,
3.747162903,6.604535322,6.642198179,6.656455168,,,,-2.857372419,-2.895035276,-2.909292265,,,,,,
3.755840054,6.604941091,6.642605662,6.656832326,,,,-2.849101037,-2.886765608,-2.900992272,,,,,,
3.760178629,6.604455236,6.642117489,6.656316876,,,,-2.844276607,-2.88193886,-2.896138247,,,,,,
3.762347917,6.603598549,6.641256828,6.655434972,,,,-2.841250632,-2.878908911,-2.893087055,,,,,,
3.763432561,6.603170237,6.640826529,6.654994054,,,,-2.839737676,-2.877393968,-2.891561493,,,,,,
3.763974883,6.602753518,6.640407946,6.654581227,,,,-2.838778635,-2.876433063,-2.890606344,,,,,,
3.764246044,6.602159253,6.639811109,6.654013597,,,,-2.837913209,-2.875565065,-2.889767553,,,,,,
3.764381624,6.601531428,6.639180588,6.653420267,,,,-2.837149804,-2.874798964,-2.889038643,,,,,,
3.764449414,6.601162441,6.638810016,6.653072065,,,,-2.836713027,-2.874360602,-2.888622651,,,,,,
3.778724707,6.600482007,6.638126668,6.652433813,,,,-2.8217573,-2.859401961,-2.873709106,,,,,,
3.844362354,6.599590913,6.63723175,6.651599168,,,,-2.755228559,-2.792869396,-2.807236814,,,,,,
3.947881177,6.598369615,6.636005188,6.650455602,,,,-2.650488438,-2.688124011,-2.702574425,,,,,,
4.085240588,6.596842366,6.634471325,6.64902769,,,,-2.511601778,-2.549230737,-2.563787102,,,,,,
4.253170294,6.594918711,6.632539273,6.64722825,,,,-2.341748417,-2.379368979,-2.394057956,,,,,,
4.450735147,6.59252758,6.630137609,6.6449918,,,,-2.141792433,-2.179402462,-2.194256653,,,,,,
4.666067574,6.589958936,6.627557532,6.642589779,,,,-1.923891362,-1.961489958,-1.976522205,,,,,,
4.883633787,6.58752226,6.625109897,6.640311636,,,,-1.703888473,-1.74147611,-1.756677849,,,,,,
5.097366893,6.585316866,6.622894488,6.638250131,,,,-1.487949973,-1.525527595,-1.540883238,,,,,,
5.298833447,6.584104999,6.62167708,6.637117499,,,,-1.285271552,-1.322843633,-1.338284052,,,,,,
5.487616723,6.583937934,6.621509249,6.636961368,,,,-1.096321211,-1.133892526,-1.149344645,,,,,,
5.666758362,6.584881647,6.622457304,6.637908705,,,,-0.918123285,-0.955698942,-0.971150343,,,,,,
5.828629181,6.586686157,6.62427012,6.639729101,,,,-0.758056976,-0.795640939,-0.81109992,,,,,,
5.96636459,6.589403102,6.626999568,6.642473129,,,,-0.623038512,-0.660634978,-0.676108539,,,,,,
6.085432295,6.592670006,6.630281507,6.645773672,,,,-0.507237711,-0.544849212,-0.560341377,,,,,,
6.192116148,6.596138957,6.633766419,6.649278736,,,,-0.404022809,-0.441650271,-0.457162588,,,,,,
6.250708074,6.599654359,6.637297994,6.652830885,,,,-0.348946285,-0.38658992,-0.402122811,,,,,,
6.266104037,6.60298984,6.640648819,6.656201273,,,,-0.336885803,-0.374544782,-0.390097236,,,,,,
6.258452018,6.606310326,6.643984578,6.65955651,,,,-0.347858308,-0.38553256,-0.401104492,,,,,,
6.254626009,6.60988419,6.647574878,6.66316775,,,,-0.355258181,-0.392948869,-0.408541741,,,,,,
6.252713005,6.611331411,6.649028727,6.664605194,,,,-0.358618406,-0.396315722,-0.411892189,,,,,,
6.251756502,6.611543215,6.649241432,6.664760791,,,,-0.359786713,-0.39748493,-0.413004289,,,,,,
6.252234753,6.611483593,6.649181515,6.664683885,,,,-0.35924884,-0.396946762,-0.412449132,,,,,,
6.252473879,6.611398604,6.64909613,6.664593855,,,,-0.358924725,-0.396622251,-0.412119976,,,,,,
6.252593442,6.61135611,6.649053438,6.664548842,,,,-0.358762668,-0.396459996,-0.4119554,,,,,,
6.252653223,6.611334864,6.649032093,6.664526335,,,,-0.358681641,-0.39637887,-0.411873112,,,,,,
6.252683114,6.61132424,6.649021419,6.664515081,,,,-0.358641126,-0.396338305,-0.411831967,,,,,,
6.2508,6.611318929,6.649016083,6.664509455,,,,-0.360518929,-0.398216083,-0.413709455,,,,,,
6.2333,6.611316273,6.649013415,6.664506641,,,,-0.378016273,-0.415713415,-0.431206641,,,,,,
6.2343,6.611314945,6.64901208,6.664505235,,,,-0.377014945,-0.41471208,-0.430205235,,,,,,
6.2423,6.612089437,6.649790047,6.6652293,,,,-0.369789437,-0.407490047,-0.4229293,,,,,,
6.2544,6.611427794,6.649125437,6.664610845,,,,-0.357027794,-0.394725437,-0.410210845,,,,,,
6.26405,6.611317715,6.649014863,6.664507968,,,,-0.347267715,-0.384964863,-0.400457968,,,,,,
6.280575,6.612035206,6.649735573,6.665178676,,,,-0.331460206,-0.369160573,-0.384603676,,,,,,
6.3103875,6.612531854,6.650234443,6.665642952,,,,-0.302144354,-0.339846943,-0.355255452,,,,,,
6.36269375,6.613304629,6.651010668,6.666365402,,,,-0.250610879,-0.288316918,-0.303671652,,,,,,
6.344146875,6.61451937,6.652230808,6.667501136,,,,-0.270372495,-0.308083933,-0.323354261,,,,,,
6.334873437,6.616287031,6.654006279,6.669154039,,,,-0.281413594,-0.319132842,-0.334280602,,,,,,
6.330236719,6.618276717,6.656004687,6.671014853,,,,-0.288039998,-0.325767968,-0.340778134,,,,,,
6.327918359,6.620156901,6.657893047,6.672773547,,,,-0.292238542,-0.329974688,-0.344855188,,,,,,
6.32675918,6.621484695,6.659226576,6.674015714,,,,-0.294725515,-0.332467396,-0.347256534,,,,,,
6.32617959,6.62214878,6.659893517,6.674637026,,,,-0.29596919,-0.333713927,-0.348457436,,,,,,
6.325889795,6.622480869,6.660227032,6.674947739,,,,-0.296591074,-0.334337237,-0.349057944,,,,,,
6.325744897,6.621996984,6.659740891,6.674446485,,,,-0.296252087,-0.333995994,-0.348701588,,,,,,
6.325672449,6.620209404,6.657945123,6.672634321,,,,-0.294536955,-0.332272674,-0.346961872,,,,,,
6.325636224,6.616970383,6.654691297,6.669358849,,,,-0.291334159,-0.329055073,-0.343722625,,,,,,
6.210518112,6.61478875,6.65249951,6.667102138,,,,-0.404270638,-0.441981398,-0.456584026,,,,,,
6.049709056,6.613406204,6.651110769,6.665738323,,,,-0.563697148,-0.601401713,-0.616029267,,,,,,
5.875204528,6.61271507,6.650416536,6.665056555,,,,-0.737510542,-0.775212008,-0.789852027,,,,,,
5.715902264,6.612700937,6.65040228,6.665025779,,,,-0.896798673,-0.934500016,-0.949123515,,,,,,
5.565401132,6.612804345,6.650506102,6.66511376,,,,-1.047403213,-1.08510497,-1.099712628,,,,,,
5.405350566,6.612745574,6.650447063,6.665054383,,,,-1.207395008,-1.245096497,-1.259703817,,,,,,
5.247225283,6.61271619,6.650417544,6.665024695,,,,-1.365490907,-1.403192261,-1.417799412,,,,,,
5.098112642,6.612811972,6.650513734,6.66511322,,,,-1.51469933,-1.552401092,-1.567000578,,,,,,
4.956756321,6.613025586,6.650728264,6.66531255,,,,-1.656269265,-1.693971943,-1.708556229,,,,,,
4.82597816,6.613574375,6.651279405,6.665825793,,,,-1.787596215,-1.825301245,-1.839847633,,,,,,
4.70333908,6.613957476,6.651664145,6.666184011,,,,-1.910618396,-1.948325065,-1.962844931,,,,,,
4.58476954,6.614480786,6.652189641,6.666661255,,,,-2.029711246,-2.067420101,-2.081891715,,,,,,
4.53703477,6.615181896,6.652893625,6.667290406,,,,-2.078147126,-2.115858855,-2.130255636,,,,,,
4.524817385,6.616361326,6.654077972,6.66837669,,,,-2.091543941,-2.129260587,-2.143559305,,,,,,
4.525658693,6.617814889,6.655537501,6.669706485,,,,-2.092156196,-2.129878808,-2.144047792,,,,,,
4.526079346,6.619459266,6.657188454,6.671192086,,,,-2.09337992,-2.131109108,-2.14511274,,,,,,
4.526289673,6.621162441,6.658898267,6.672718913,,,,-2.094872768,-2.132608594,-2.14642924,,,,,,
4.526394837,6.622692098,6.66043368,6.674073876,,,,-2.096297261,-2.134038843,-2.147679039,,,,,,
4.526447418,6.624117717,6.661864544,6.675333785,,,,-2.097670299,-2.135417126,-2.148886367,,,,,,
4.526473709,6.625475029,6.663226851,6.676546074,,,,-2.09900132,-2.136753142,-2.150072365,,,,,,
4.526486855,6.626538688,6.664294279,6.677484646,,,,-2.100051833,-2.137807424,-2.150997791,,,,,,
4.526493427,6.627249723,6.665007495,6.678074523,,,,-2.100756296,-2.138514068,-2.151581096,,,,,,
4.5126,6.627487742,6.665245682,6.678206572,,,,-2.114887742,-2.152645682,-2.165606572,,,,,,
4.526496714,6.627136453,6.6648921,6.677769494,,,,-2.100639739,-2.138395386,-2.15127278,,,,,,
4.527698357,6.62643447,6.664186343,6.676991264,,,,-2.098736113,-2.136487986,-2.149292907,,,,,,
4.527097535,6.625742824,6.663490945,6.676222,,,,-2.098645289,-2.13639341,-2.149124465,,,,,,
4.526797124,6.625074492,6.662818912,6.675471585,,,,-2.098277368,-2.136021788,-2.148674461,,,,,,
4.526646919,6.624676571,6.662418284,6.674971991,,,,-2.098029652,-2.135771365,-2.148325072,,,,,,
4.526571816,6.624432507,6.662172072,6.674616766,,,,-2.097860691,-2.135600256,-2.14804495,,,,,,
4.526534265,6.624098878,6.661835928,6.67417765,,,,-2.097564613,-2.135301663,-2.147643385,,,,,,
4.526515489,6.623831954,6.661566755,6.673805274,,,,-2.097316465,-2.135051266,-2.147289785,,,,,,
